ExperimentName,Subject,Session,Age,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,Handedness,RandomSeed,RuntimeVersion,RuntimeVersionExpected,Schooling,SessionDate,SessionStartDateTimeUtc,SessionTime,Sex,StudioVersion,Block,Procedure[Block],Running[Block],SubjectLists,SubjectLists.Cycle,SubjectLists.Sample,Trial,BlockList1,BlockList1.Cycle,BlockList1.Sample,CorrectAnswer,Cue,Item,Prime,PrimeCondition,Procedure[Trial],questionmark,RecallResponse.ACC,RecallResponse.CRESP,RecallResponse.DurationError,RecallResponse.OnsetDelay,RecallResponse.OnsetTime,RecallResponse.OnsetToOnsetTime,RecallResponse.RESP,RTImmediate,RecallResponse.RTTime,Running[Trial],TrialList1,TrialList1.Cycle,TrialList1.Sample,ImmediateAccuracy,PrimeIntrusionImmediate,DelayedAccuracy,PrimeIntrusionDelay,RTDelayed
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,87,,,,fire  ,GARAGE,fire  ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,585788,0,fire{ENTER},561,586349,TrialList8,25,1,27,1,0,1,0,1244
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,118,,,,fish  ,RIVER,fish  ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,724304,0,fish{ENTER},1180,725484,TrialList8,26,1,58,1,0,1,0,879
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,102,,,,floor ,WALK,floor ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,647256,0,floor{ENTER},837,648093,TrialList8,27,1,42,1,0,1,0,1000
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,109,,,,flower,PAPER,flower,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,678466,0,flower{ENTER},1082,679548,TrialList8,28,1,49,1,0,1,0,1898
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,73,,,,fork  ,PATH,fork  ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,510462,0,fork{ENTER},915,511377,TrialList8,29,1,13,1,0,1,0,1082
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,81,,,,found ,RETURN,found ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,562953,0,found{ENTER},1332,564285,TrialList8,30,1,21,1,0,1,0,945
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,75,,,,frog  ,ROUGH,frog  ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,517199,0,frog{ENTER},1999,519198,TrialList8,31,1,15,1,0,1,0,1175
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,120,,,,full  ,GAS,full  ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,735320,0,full{ENTER},804,736124,TrialList8,32,1,60,1,0,1,0,1427
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,89,,,,girl  ,ART,girl  ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,6,593193,0,girl{ENTER},932,594125,TrialList8,33,1,29,1,0,1,0,901
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,104,,,,glue  ,FALL,glue  ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,656500,0,glue{ENTER},1400,657900,TrialList8,34,1,44,1,0,1,0,786
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,108,,,,gold  ,BADGE,gold  ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,7,674471,0,gold{ENTER},725,675196,TrialList8,35,1,48,1,0,1,0,831
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,98,,,,grape ,BUTTER,grape ,xxxxxxx,Neutral,TrialProc,???????,0,,-999999,6,623835,0,grape{ENTER},1506,625341,TrialList8,36,1,38,1,0,1,0,1028
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,83,,,,hammer,ROAD,hammer,hammer,Identical,TrialProc,???????,0,,-999999,7,570375,0,hammer{ENTER},928,571303,TrialList8,37,1,23,1,1,1,1,1069
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,110,,,,happy ,DREAM,happy ,happy ,Identical,TrialProc,???????,0,,-999999,7,681977,0,happy{ENTER},819,682796,TrialList8,38,1,50,1,1,1,1,1540
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,82,,,,hard  ,GLASS,hard  ,hard  ,Identical,TrialProc,???????,0,,-999999,6,566831,0,hard{ENTER},949,567780,TrialList8,39,1,22,1,1,1,1,876
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,69,,,,help  ,GAME,help  ,help  ,Identical,TrialProc,???????,0,,-999999,7,492441,0,help{ENTER},1141,493582,TrialList8,40,1,9,1,1,1,1,2090
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,67,,,,horse ,BOOTS,horse ,horse ,Identical,TrialProc,???????,0,,-999999,7,477095,0,horse{ENTER},1319,478414,TrialList8,41,1,7,1,1,1,1,1256
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,92,,,,joke  ,SMILE,joke  ,joke  ,Identical,TrialProc,???????,0,,-999999,7,603608,0,joke{ENTER},901,604509,TrialList8,42,1,32,1,1,1,1,1703
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,96,,,,jump  ,TOAD,jump  ,jump  ,Identical,TrialProc,???????,0,,-999999,6,616279,0,jump{ENTER},1814,618093,TrialList8,43,1,36,1,1,1,1,2495
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,76,,,,knife ,LUNCH,knife ,knife ,Identical,TrialProc,???????,0,,-999999,7,521980,0,knife{ENTER},898,522878,TrialList8,44,1,16,1,1,1,1,1194
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,86,,,,land  ,TRAVEL,land  ,land  ,Identical,TrialProc,???????,0,,-999999,6,582444,0,land{ENTER},849,583293,TrialList8,45,1,26,1,1,1,1,1474
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,68,,,,late  ,HAND,late  ,late  ,Identical,TrialProc,???????,0,,-999999,6,480605,0,bow{ENTER},9124,489729,TrialList8,46,1,8,0,0,0,0,5910
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,106,,,,lead  ,ARMY,lead  ,lead  ,Identical,TrialProc,???????,0,,-999999,7,663789,0,lead{ENTER},543,664332,TrialList8,47,1,46,1,1,1,1,637
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,65,,,,lion,EAR,lion,lion,Identical,TrialProc,???????,0,,-999999,6,470274,0,lion{ENTER},1315,471589,TrialList8,48,1,5,1,1,1,1,1227
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,85,,,,movie ,CLEVER,movie ,mood,Phonological,TrialProc,???????,0,,-999999,7,579051,0,movie{ENTER},850,579901,TrialList8,49,1,25,1,0,1,0,1425
ImmediateRecall48ms,8,1,21,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2793030000</Frequency><Timestamp dt:dt=""r8"">2.73031727046656E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-10-06T17:59:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",ImmediateRecall48ms-8-1,59.82,1.0.0.91,1,right,1721694241,2.0.10.242,2.0.10.242,Sophomore,10/6/2017,10/6/2017 17:59,12:59:40,male,2.0.10.147,1,S8,SubjectLists,8,2,1,95,,,,old   ,SHOP,old   ,oar,Phonological,TrialProc,???????,0,,-999999,6,613203,0,old{ENTER},586,613789,TrialList8,50,1,35,1,0,1,0,670
